No of Samples,Initiator Concentration(CI) ,Temperature (T),Jacket Temperature (T),Coolant water flowrate (Fcw),Monomer inlet Flowrate (F),Coolant inlet temp.water (Two),Inlet temparature of Feed (Tin), Target variable (Monomer Concentration)
3710,0.0246112523674402,344.793433414078,338.273417926468,0.1588,1.01944081856821,293.2,350.145095913121,6.04313264636386
3711,0.025042147478932,351.739266131189,332.417153617126,0.1588,1.00206866735492,293.2,349.973538693862,6.04225942354488
3712,0.0253089036101381,348.449135142167,332.60734533837,0.1588,0.991520832918201,293.2,349.931781228081,6.03564523894934
3713,0.0253503207607593,342.184731377829,324.231761198075,0.1588,0.989526530474933,293.2,349.949000475125,6.03614519564861
3714,0.0251334291451431,350.098490217223,332.394560938334,0.1588,0.997571342797438,293.2,350.015764555957,6.03628294101332
3715,0.0252963006301584,337.269804950062,331.592491835795,0.1588,0.991523358415367,293.2,349.893943778156,6.04225293100506
3716,0.0250153846328596,347.110088009472,330.559432730607,0.1588,1.00297631514596,293.2,350.043164454774,6.03891350775361
3717,0.0252856617035206,354.754254920259,332.425807647648,0.1588,0.991119523922578,293.2,349.946038953264,6.03833025236682
3718,0.0250501525297286,348.341638518349,330.25285739614,0.1588,1.00062206804826,293.2,350.01333513881,6.04129985355083
3719,0.0249082193832384,344.940645921456,340.77709406874,0.1588,1.00638674897749,293.2,350.064576738192,6.04022531970451
3720,0.0252124882275228,349.806699494965,331.439790169429,0.1588,0.994124712750996,293.2,349.974109727482,6.0360342592105
3721,0.02502194908754,350.003679672305,332.209389814029,0.1588,1.00302733637747,293.2,349.936481663811,6.04893702449673
3722,0.0249795645064137,352.045026728856,332.008694382894,0.1588,1.00473408336614,293.2,349.88601404743,6.0546580024705
3723,0.0248460896026412,349.324772204272,327.681063134966,0.1588,1.00983021517192,293.2,350.011407541622,6.05404854341523
3724,0.0250226304202382,350.931660725261,333.64681936788,0.1588,1.0016116590785,293.2,350.092149328127,6.0376929444346
3725,0.025217550002148,348.321903029809,326.474516339763,0.1588,0.993521621543813,293.2,349.990514234374,6.03362924743534
3726,0.025393332954982,351.905517600013,331.993993159259,0.1588,0.986791263879267,293.2,350.001050065435,6.02811701676952
3727,0.0252090334430082,346.30268766254,331.0317984363,0.1588,0.993803268864689,293.2,350.079102243081,6.02688043648101
3728,0.0251916587942799,348.383041379569,327.080005753649,0.1588,0.994284727035683,293.2,349.966875524194,6.03289272335567
3729,0.0250756661582714,350.204052344484,335.001405575425,0.1588,1.00014043926913,293.2,349.915244966399,6.0417009306451
3730,0.0253862288655368,346.440811609786,331.179416092311,0.1588,0.988066335236129,293.2,349.881496478438,6.04190265157467
3731,0.0253536249663099,348.540826789215,334.693950406855,0.1588,0.989147936147957,293.2,349.981080124111,6.036073335087
3732,0.025090370416988,349.025015482597,328.967503955089,0.1588,0.999260231818546,293.2,349.917717623978,6.04348337970112
3733,0.0252218371559664,345.372057715739,325.419115373977,0.1588,0.995430052009543,293.2,349.895338173386,6.04570362872316
3734,0.0253044940665434,351.038554985972,334.720788312447,0.1588,0.992715750195469,293.2,349.819023383903,6.05175805126731
3735,0.0249576303400437,349.821314322423,333.325218061735,0.1588,1.00532653338867,293.2,350.082514371674,6.04433825736518
3736,0.0253194729483241,346.030246858425,331.225705831022,0.1588,0.988590578997244,293.2,350.034913090434,6.0273196732696
3737,0.0249300429884804,343.366876128451,330.043664456171,0.1588,1.00491955570931,293.2,350.153465346468,6.02763383317742
3738,0.0247475131037591,346.530804766821,332.760720156354,0.1588,1.01452222553113,293.2,349.859438703501,6.05572773997705
3739,0.0250866496824266,349.980275643952,332.477300144357,0.1588,0.999244935157484,293.2,349.952761377879,6.05020308053214
3740,0.0248460852681557,345.466903900306,328.00850539442,0.1588,1.00982561772468,293.2,350.079488940023,6.04560950179212
3741,0.0249271859698498,349.140759301591,329.328642627597,0.1588,1.00624523771788,293.2,350.046876389389,6.04175441749099
3742,0.0250947609657227,346.38885817358,328.663233034813,0.1588,1.00070614466039,293.2,349.924882901446,6.04624313309606
3743,0.0253578602533756,347.355838507778,333.701447952157,0.1588,0.988086177282753,293.2,349.905991273739,6.03942396728909
3744,0.0249520765189689,348.346363908126,326.764749062994,0.1588,1.00511276775023,293.2,349.987979008529,6.0467249260904
3745,0.0244610004532178,348.15461727843,330.972321968632,0.1588,1.02626298776643,293.2,350.141150618233,6.05495184288898
3746,0.0251318020201281,345.105931480691,332.393082229648,0.1588,0.996156441059377,293.2,350.170663391417,6.02548848637966
3747,0.025016329190554,361.626517269076,332.286011710802,0.1588,1.00142216719844,293.2,349.960993217414,6.0367450704349
3748,0.0252063940163362,345.941443621028,327.355545498637,0.1588,0.993868884210972,293.2,350.001645656601,6.03728172335283
3749,0.0249727050549235,353.710522966532,328.468135365412,0.1588,1.00335985615255,293.2,349.953520007326,6.04283569746999
3750,0.0248956533131526,345.720650218422,333.822007143739,0.1588,1.00822431779903,293.2,349.848176826423,6.06100998650624
3751,0.0253519970138263,340.92247580273,329.482850195779,0.1588,0.988771571792014,293.2,350.0264326593,6.03529620028398
3752,0.025008310795903,349.101528939366,330.774248585476,0.1588,1.00277517014685,293.2,350.018111172111,6.03886272132501
3753,0.0249722901161031,352.393049559782,334.536885507351,0.1588,1.00481589699021,293.2,350.020373079618,6.04261981295975
3754,0.0247498161698655,344.908886828159,338.163603778084,0.1588,1.01272017554347,293.2,350.098124239263,6.04793493259398
3755,0.0250695742623003,354.69250854181,329.921847360725,0.1588,1.00066491932893,293.2,349.954842861977,6.04391226730546
3756,0.0253882834526078,349.439386028895,331.045805649464,0.1588,0.987346853927165,293.2,349.961865151417,6.03414338377687
3757,0.0250805257637161,350.750375865599,335.078102568401,0.1588,0.999486543236588,293.2,350.024926326505,6.03843726852714
3758,0.0258664961045249,348.066532011018,334.521389994608,0.1588,0.968966611503628,293.2,349.871467652893,6.02079873159188
3759,0.0250780250947649,353.751335764861,333.440388359908,0.1588,0.99900512457554,293.2,350.129785155175,6.02673387955187
3760,0.0249196941930278,350.788946680713,335.36330384597,0.1588,1.00444352865799,293.2,350.131711250082,6.02554530502454
3761,0.025258298543646,345.902997076751,336.042347215274,0.1588,0.992626350397233,293.2,349.963554888267,6.02890857984161
3762,0.0251246484820118,353.345301686412,331.459464536431,0.1588,0.996321830227723,293.2,349.968093384563,6.03734738961213
3763,0.0253304366892782,347.002470456424,331.778827538987,0.1588,0.990334934664869,293.2,349.929301946297,6.0352793361942
3764,0.0248289893487119,352.132831852955,332.702377147014,0.1588,1.00951983388094,293.2,349.983421281272,6.05263861470614
3765,0.0250164928825407,354.719395850805,333.508076871488,0.1588,1.00212713734306,293.2,350.052653376135,6.03991300333864
3766,0.0255812452214076,349.890076846132,327.058614182555,0.1588,0.980404277172726,293.2,349.958901767275,6.02575396934645
3767,0.0251380952130442,351.544228447684,331.066683397648,0.1588,0.99826090974018,293.2,349.975219803371,6.03767932493134
3768,0.0250389652614424,348.347855682919,337.045250000458,0.1588,1.00096475761399,293.2,350.177850383809,6.02802387970592
3769,0.0246825431895284,348.215220133646,335.2300210449,0.1588,1.01521002044849,293.2,350.032683613758,6.04271720502889
3770,0.0249740130973722,341.31411004073,335.483400812336,0.1588,1.00369847335028,293.2,349.977767067266,6.04551894673859
3771,0.0250063603816445,341.449414270122,328.589888086123,0.1588,1.00330374458564,293.2,349.979978634171,6.04641140003344
3772,0.0246735120990354,345.06260016463,330.796814921729,0.1588,1.01726738623003,293.2,350.003820322039,6.05326820260819
3773,0.025055970764712,351.153020345859,332.256577954405,0.1588,1.00071358690984,293.2,349.88045049254,6.05427279865229
3774,0.0244098410891894,356.462420901282,333.576999935904,0.1588,1.02700686356196,293.2,350.124551308762,6.05859550489406
3775,0.0250531209336076,345.189207590489,331.560413164504,0.1588,1.00130354934729,293.2,349.985066241286,6.04465178472883
3776,0.0254772067536618,349.441578489042,330.295334208045,0.1588,0.984108446270981,293.2,349.926971848106,6.03515570663614
3777,0.024847507323812,350.222990292169,332.01619102271,0.1588,1.00941875703301,293.2,349.960651113471,6.05569937216874
3778,0.0248053070370276,351.002210994718,330.459389695289,0.1588,1.01272155363045,293.2,349.878917587302,6.06326313384681
3779,0.0251701068315562,351.941634144713,326.586306322869,0.1588,0.996149379465946,293.2,350.131667497134,6.03470646740283
3780,0.0252282993756111,347.963548339285,335.972780397839,0.1588,0.994114512758186,293.2,349.878877899128,6.04397090399332
3781,0.024821200648538,354.824773692812,330.666572244676,0.1588,1.01279793948726,293.2,349.941449520055,6.05622884294501
3782,0.0251997110733241,346.789879365335,323.93479569385,0.1588,0.995490715914135,293.2,349.938527106347,6.04686448697991
3783,0.0251548973540144,346.638504739747,336.401205548124,0.1588,0.996497707094193,293.2,350.019478986112,6.04148999572589
3784,0.0248249904614507,348.196445226503,329.821833957038,0.1588,1.00986595082922,293.2,349.982189065994,6.05043113089036
3785,0.0249639157573467,346.814101472769,331.22054731825,0.1588,1.00410852465325,293.2,349.985391045244,6.04851003896384
3786,0.0255362018989917,348.722437139749,332.308960627043,0.1588,0.981453529019576,293.2,349.914460880842,6.0353574520815
3787,0.0252852346676316,350.046275383633,336.113306553609,0.1588,0.990837872803738,293.2,350.039290832041,6.02429392178409
3788,0.0249087326034445,355.083132119396,329.597088237683,0.1588,1.00611635389527,293.2,349.864918643422,6.0515410905385
3789,0.025179016222823,354.540338549281,338.399863367981,0.1588,0.996598814538986,293.2,350.018715289729,6.0416630448959
3790,0.0253986151455922,347.324769864021,334.166866669475,0.1588,0.986624708900399,293.2,350.053435870289,6.02275572193039
3791,0.025062268255971,344.882203729621,335.932283293144,0.1588,1.00150851257603,293.2,349.957258553456,6.03951727517798
3792,0.0248225331001393,346.228017948718,333.473197025729,0.1588,1.01097059919629,293.2,349.997267172418,6.05193926420335
3793,0.0251154423876594,341.855205585104,336.820529120521,0.1588,0.99863012749794,293.2,349.971047084942,6.04427043772092
3794,0.0250154767497005,348.429827434484,332.74117081316,0.1588,1.00290889043683,293.2,349.963358376782,6.047960543315
3795,0.0246601630168313,352.302194020833,326.597872032886,0.1588,1.01843419041058,293.2,349.987001727843,6.05943886298297
3796,0.0252758340837852,345.881452829583,326.779537380745,0.1588,0.991264337633459,293.2,349.98129199281,6.03967481276611
3797,0.0251865567972372,344.938232421783,327.840133890692,0.1588,0.995223519841139,293.2,350.005304884639,6.0374829700386
3798,0.0254020838633359,354.037784928061,332.663237194015,0.1588,0.985462311376475,293.2,350.192910168991,6.01253539803268
3799,0.0251453514993712,350.927597766724,334.125874393241,0.1588,0.995554702812793,293.2,350.045194227468,6.01623842060581
3800,0.0248832397386614,342.192231473837,333.263311861868,0.1588,1.00722422157143,293.2,349.9348713194,6.04474657099779
3801,0.0256142325876195,349.793445354546,331.652212268204,0.1588,0.976154060055634,293.2,350.170770089509,6.00188645620624
3802,0.0251455918522182,349.500617743613,332.138171061849,0.1588,0.996701592598192,293.2,349.866371656523,6.03445061259118
3803,0.0255110255668366,351.370486005565,328.695360553814,0.1588,0.980351029982828,293.2,350.086335838735,6.01431527183828
3804,0.0251458435079384,344.369854502115,329.157211124866,0.1588,0.998979606528794,293.2,349.88903336977,6.03722859514684
3805,0.0252153347983494,353.084481346568,329.919628543945,0.1588,0.993209812674754,293.2,350.163235548731,6.02045149171728
3806,0.0246293504831618,346.612046084342,336.375967678251,0.1588,1.01820498889695,293.2,350.012968297599,6.05224105290728
3807,0.0252923966441938,348.606254050517,331.084841027837,0.1588,0.991426930988159,293.2,349.986764745496,6.03548925425295
3808,0.024698840525858,355.210888749793,329.619410701741,0.1588,1.01470585475783,293.2,350.160726790809,6.03970045763193
3809,0.0255813077967091,348.889123561462,330.686667617609,0.1588,0.978393682409978,293.2,350.073380259766,6.00933270766706
3810,0.0250858168629697,347.539563166039,329.78962496215,0.1588,0.999264523984363,293.2,350.070328633286,6.02110485894309
3811,0.0254352033010228,351.622497015927,332.824235679348,0.1588,0.985267827711299,293.2,350.00533929387,6.01829591831234
3812,0.0250066808366098,354.24388018303,330.848155331574,0.1588,1.00275040833538,293.2,349.943797308103,6.03768193474599
3813,0.0251481290313336,345.066051354684,330.58716143391,0.1588,0.996547803940146,293.2,350.070628772567,6.03105116779773
3814,0.0252550600144592,351.089883383457,329.626733641229,0.1588,0.991808441294227,293.2,349.956330103949,6.03363517266181
3815,0.0249936162722846,347.592906368928,337.161001356748,0.1588,1.00386849356244,293.2,349.969896267128,6.04454101854334
3816,0.0248045646562837,353.416615231593,338.451521606379,0.1588,1.01106148296516,293.2,350.009021231733,6.05156628585055
3817,0.0250251533757264,342.488814689572,338.061655613641,0.1588,1.00269615902739,293.2,349.895881697525,6.05490051210458
3818,0.025280530945804,349.823120374364,332.243088846864,0.1588,0.992096005380575,293.2,350.066463637506,6.03369686449265
3819,0.0249928362881241,349.462127401933,329.663408930169,0.1588,1.00293573869541,293.2,350.020053121491,6.04242231283638
3820,0.0250157506988957,347.500257450928,339.078899247238,0.1588,1.00207365434736,293.2,350.158000164891,6.03029132914928
3821,0.0250652464601174,352.542659802714,323.052391795421,0.1588,1.0001649420214,293.2,349.915671329997,6.03827347644307
3822,0.0252972184864306,351.710848317259,334.972180699851,0.1588,0.990718000480505,293.2,350.016482710142,6.02944461708627
3823,0.0246490511722145,346.026869744712,330.193215102198,0.1588,1.0170948467169,293.2,350.066743729043,6.0451150628369
3824,0.0251846217611074,351.301623731667,330.397486563278,0.1588,0.9957448490548,293.2,350.03304743986,6.03382390824693
3825,0.0250296949822043,353.287227616605,331.657361267262,0.1588,1.00223896156331,293.2,349.950594031389,6.0451676358191
3826,0.0252228947230393,351.789375603524,337.091917720263,0.1588,0.994025697786898,293.2,350.008593290781,6.03641055580798
3827,0.0252049825765396,353.233205693219,331.379276510384,0.1588,0.995425850199225,293.2,349.978346610582,6.03771401795829
3828,0.0255696983203204,349.09593435386,335.002217037662,0.1588,0.979576753001055,293.2,349.972338908865,6.02186380771449
3829,0.025395252053272,346.534253230259,324.881983511834,0.1588,0.986995803492598,293.2,349.893216940105,6.03401547356518
3830,0.0254312998061279,346.016171819916,332.374920529584,0.1588,0.984569128165197,293.2,350.026189545843,6.02282166329629
3831,0.0253764876072902,343.463047893589,327.850765713971,0.1588,0.986862052428025,293.2,349.915195404682,6.02873684808708
3832,0.0251673088795715,355.288677166519,332.062055203692,0.1588,0.997308877673061,293.2,349.927114107521,6.04241894579897
3833,0.0251191312247144,345.989233876777,324.852060849121,0.1588,0.99852925725607,293.2,349.926449875824,6.04535035068111
3834,0.024558403212929,348.330616110225,328.431646641807,0.1588,1.02269343785758,293.2,350.021207710478,6.06428825483285
3835,0.0247183561331957,348.214824574053,332.325080515378,0.1588,1.01439042094855,293.2,350.094002539172,6.04909334091102
3836,0.0252378548827915,358.181645692668,328.028483980648,0.1588,0.994219426516989,293.2,349.912277732455,6.04463366893529
3837,0.0252266799784485,354.650668657173,338.454093375835,0.1588,0.995211445859799,293.2,349.963493613559,6.04146698611455
3838,0.0250588420768904,350.431667057582,337.542579735252,0.1588,1.00028108946112,293.2,350.053153566411,6.04153318900621
3839,0.0250521161376815,349.869337431499,331.922453748519,0.1588,1.00148327032988,293.2,349.872177217282,6.04947551200612
3840,0.0249470348615047,353.49537845264,329.613600347521,0.1588,1.00665784623023,293.2,350.050256175149,6.04430559455419
